indicator_id,indicator_name,parent_code,parent_name,area_code,area_name,area_type,sex,age,category_type,category,time_period,value,lower_ci_95.0_limit,upper_ci_95.0_limit,lower_ci_99.8_limit,upper_ci_99.8_limit,count,denominator,value_note,recent_trend,compared_to_england_value_or_percentiles,column_not_used,time_period_sortable,new_data,compared_to_goal,time_period_range
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009155,Stakeford,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009156,Stocksfield and Broomhaugh,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.63636,7.17106,19.51087,5.34726,24.89491,15.0,110.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009157,Wensleydale,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.14286,3.39413,11.68544,2.39998,15.89934,10.0,140.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009158,Wooler,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.33333,5.58073,19.90884,3.87644,26.70366,10.0,75.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009281,"Gobowen, Selattyn and Weston Rhyn",Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.88889,9.58775,19.69915,7.73548,23.68087,25.0,180.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009282,Oswestry East,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.7931,10.67044,18.74329,9.01977,21.74806,40.0,290.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009283,Oswestry South,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009284,Oswestry West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.5,7.85471,22.9671,5.72403,29.50735,10.0,80.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009285,Ruyton and Baschurch,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009286,St Oswald,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.69565,4.20886,14.32575,2.97637,19.322,10.0,115.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009287,Whittington,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.69231,5.27692,15.21863,3.89012,19.81151,10.0,130.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009288,Aldersgate,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009292,Bishopsgate,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009302,Cripplegate,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009305,Farringdon Without,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009308,Portsoken,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009309,Queenhithe,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009310,Tower,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009313,Chopwell and Rowlands Gill,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.86957,7.14441,15.12029,5.73306,18.39172,25.0,230.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009315,Walkern,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009316,Manor,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.52632,6.42704,14.93792,5.02415,18.56783,20.0,190.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009317,Bethnal Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.06897,9.97501,15.34718,8.78205,17.26318,70.0,580.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009318,Blackwall & Cubitt Town,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.25926,7.22936,12.16116,6.20691,14.01785,50.0,540.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009319,Bow East,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.00917,8.94313,14.26526,7.79274,16.20324,60.0,545.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009320,Bow West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.57143,5.79733,11.58161,4.73901,13.94433,30.0,350.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009321,Bromley North,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.72222,6.60164,12.59394,5.46478,14.9789,35.0,360.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009322,Bromley South,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.12121,9.15551,14.82038,7.94175,16.89252,60.0,495.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009323,Canary Wharf,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.32877,9.07847,15.75418,7.71244,18.2627,45.0,365.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009324,Island Gardens,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.0,5.94181,10.73173,5.0008,12.60801,40.0,500.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009325,Lansbury,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.48951,8.34832,12.83369,7.35727,14.4474,75.0,715.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009326,Limehouse,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.12121,7.10021,16.77962,5.51683,20.88111,20.0,165.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009327,Mile End,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.68831,9.84387,14.43002,8.79411,16.03427,90.0,770.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009328,Poplar,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.86441,8.33722,15.62259,6.92608,18.45426,35.0,295.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009329,St Dunstan's,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.7931,10.48213,16.88884,9.09817,19.20747,60.0,435.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009330,St Katharine's & Wapping,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,5.12821,2.4596,8.58028,1.73898,11.79558,10.0,195.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009331,St Peter's,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.89109,8.25535,13.63822,7.12129,15.63539,55.0,505.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009332,Shadwell,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.41667,8.32245,13.87439,7.15947,15.94086,50.0,480.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009333,Spitalfields & Banglatown,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.67742,7.35916,14.12043,6.07679,16.79668,30.0,310.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009334,Stepney Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.18681,10.43035,16.67784,9.07446,18.93325,60.0,455.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009335,Weavers,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.69841,8.91641,16.1247,7.4824,18.87707,40.0,315.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009336,Whitechapel,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.11111,8.54952,13.81321,7.42291,15.74477,60.0,540.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009337,Baylis and Stoke,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.15789,10.09793,16.88499,8.66869,19.38141,50.0,380.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009338,Britwell and Northborough,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.98876,6.27028,11.47852,5.25511,13.52431,40.0,445.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009339,Central,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.92661,9.12326,14.49108,7.95902,16.44016,65.0,545.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009340,Chalvey,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.4,8.5301,13.38981,7.47019,15.15208,65.0,625.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009341,Cippenham Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.52632,7.41203,13.49755,6.21543,15.85905,40.0,380.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009342,Cippenham Meadows,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.38095,9.45624,15.00332,8.25077,17.01242,65.0,525.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009343,Colnbrook with Poyle,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.11111,7.92445,15.47429,6.50563,18.46283,30.0,270.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009344,Elliman,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.19512,9.1141,15.37635,7.80842,17.70449,50.0,410.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009345,Farnham,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.58824,8.45925,14.46295,7.22184,16.7175,45.0,425.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009346,Foxborough,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,14.70588,9.07847,19.26607,7.25859,23.33886,25.0,170.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009347,Haymill and Lynch Hill,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.57143,6.06989,11.9725,4.97869,14.36483,30.0,350.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009348,Langley Kedermister,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.39241,8.22513,14.414,6.97166,16.76444,45.0,395.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009349,Langley St Mary's,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.1954,6.59712,11.96771,5.5422,14.06358,40.0,435.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009350,Upton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.42857,8.28307,14.9119,6.96423,17.45347,40.0,350.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009351,Wexham Lea,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.90099,7.27324,12.42551,6.21595,14.37709,50.0,505.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009352,Blackwater and Hawley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,3.84615,2.65962,7.89273,1.95924,10.48728,10.0,260.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009353,Crookham East,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.34783,3.03605,8.97278,2.23678,11.88639,10.0,230.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009354,Crookham West and Ewshot,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.89655,5.25876,10.20046,4.33802,12.20671,30.0,435.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009355,Fleet Central,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.5,3.85712,10.85459,2.8732,14.17289,15.0,200.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009356,Fleet East,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.65116,2.85378,8.84758,2.07723,11.84888,10.0,215.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009357,Fleet West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.05405,2.07024,5.93355,1.54129,7.84969,15.0,370.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009358,Hartley Wintney,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.84314,4.78372,11.25723,3.73694,14.10197,20.0,255.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009359,Hook,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,5.97015,3.68283,8.73887,2.87562,11.00545,20.0,335.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009360,Odiham,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,3.77358,2.31578,7.2254,1.68542,9.72286,10.0,265.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009361,Yateley East,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.69565,6.10321,13.66955,4.82491,16.87563,20.0,230.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009362,Yateley West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,3.7037,1.75686,6.19007,1.24202,8.57783,10.0,270.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009363,Burford,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009364,Brize Norton and Shilton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.11111,4.67864,16.92539,3.24974,22.94161,10.0,90.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009365,Carterton North West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.14286,3.99317,10.82774,3.00378,14.02166,15.0,210.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009367,Brownswood,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.11111,6.45584,15.33433,5.01482,19.14304,20.0,180.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009368,Cazenove,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.6383,7.27878,15.17,5.86621,18.38533,25.0,235.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009369,Clissold,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.01754,4.29393,10.14205,3.35364,12.73488,20.0,285.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009370,Dalston,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.12121,8.42517,18.56557,6.66742,22.69725,20.0,165.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009371,De Beauvoir,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.15789,9.61568,19.49245,7.7895,23.367,25.0,190.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009372,Hackney Central,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.11475,9.99932,17.61651,8.44968,20.4714,40.0,305.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009373,Hackney Downs,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.69565,5.64158,11.41497,4.59556,13.78885,30.0,345.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009374,Hackney Wick,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,14.7541,10.88892,18.75251,9.25865,21.65553,45.0,305.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009375,Haggerston,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.58904,6.76131,12.76924,5.61262,15.14755,35.0,365.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009376,Homerton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.58025,10.61074,17.30243,9.17555,19.7326,55.0,405.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009377,Hoxton East & Shoreditch,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,14.58333,10.7219,19.68537,8.94083,23.06467,35.0,240.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009378,Hoxton West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,14.28571,10.5926,18.73885,8.93519,21.77984,40.0,280.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009379,King's Park,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.10811,5.5124,11.02976,4.50549,13.2918,30.0,370.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009380,Lea Bridge,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.25,4.05458,8.7508,3.249,10.76868,25.0,400.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009381,London Fields,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.47458,6.41042,13.07522,5.2049,15.79977,25.0,295.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009382,Shacklewell,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,17.77778,13.85176,23.99029,11.72749,27.64026,40.0,225.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009383,Springfield,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.33333,10.30444,19.47129,8.52105,22.971,30.0,225.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009384,Stamford Hill West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,21.05263,12.91394,28.57838,10.1233,34.5034,20.0,95.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009385,Stoke Newington,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.4507,5.52886,11.19404,4.5035,13.52693,30.0,355.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009386,Victoria,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.44776,7.8877,14.56113,6.58475,17.15259,35.0,335.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009387,Woodberry Down,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.12121,9.26343,16.37302,7.82501,19.05787,40.0,330.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009388,Abingdon,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.0,4.02767,14.71873,2.79751,20.1067,10.0,100.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009389,Brompton & Hans Town,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009390,Campden,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
